team,season,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
PHO,2019-20,24.6,6-6,212,41.2,88.1,.468,11.4,31.8,.358,29.8,56.3,.529,19.9,23.8,.834,9.8,33.8,43.5,27.2,7.7,4.0,14.8,22.0,113.6
PHO,2018-19,24.0,6-7,213,40.1,87.4,.459,9.6,29.3,.329,30.5,58.1,.525,17.6,22.7,.779,9.1,31.3,40.4,23.9,9.0,5.1,15.6,23.6,107.5
PHO,2017-18,23.7,6-7,215,38.5,87.1,.442,9.3,27.9,.334,29.1,59.2,.492,17.7,23.9,.741,10.3,33.9,44.1,21.3,6.9,4.5,15.7,22.0,103.9
PHO,2016-17,25.0,6-6,219,39.9,88.5,.450,7.5,22.6,.332,32.4,65.9,.491,20.4,26.3,.776,11.9,33.1,45.0,19.6,8.2,4.9,15.4,24.8,107.7
PHO,2015-16,26.0,6-7,223,37.2,85.6,.435,9.0,25.8,.348,28.2,59.8,.472,17.5,23.2,.751,11.5,33.3,44.8,20.7,7.7,3.8,17.2,22.7,100.9
PHO,2014-15,25.7,6-6,217,38.8,85.8,.452,8.5,25.0,.341,30.2,60.9,.497,16.4,21.5,.760,10.9,32.2,43.2,20.2,8.5,4.7,15.1,21.3,102.4
PHO,2013-14,26.2,6-6,218,38.7,83.5,.463,9.3,25.1,.372,29.4,58.4,.503,18.5,24.4,.758,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,105.2
PHO,2012-13,26.9,6-7,220,37.3,84.4,.443,5.9,17.7,.330,31.5,66.6,.473,14.7,19.7,.744,11.7,29.9,41.6,22.6,8.0,5.3,15.6,20.6,95.2
PHO,2011-12,28.9,6-7,222,37.8,82.5,.458,6.7,19.6,.343,31.1,62.9,.494,16.0,21.2,.757,10.9,30.8,41.7,22.5,6.5,5.5,14.1,18.7,98.4
PHO,2010-11,29.6,6-7,221,39.3,83.5,.470,8.5,22.6,.377,30.7,60.8,.505,18.0,23.6,.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0
PHO,2009-10,28.5,6-7,222,40.7,82.8,.492,8.9,21.6,.412,31.8,61.2,.520,19.9,25.8,.770,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,110.2
PHO,2008-09,29.5,6-7,229,41.1,81.6,.504,6.7,17.6,.383,34.4,64.0,.537,20.4,27.5,.744,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4
PHO,2007-08,29.3,6-6,217,41.4,82.7,.500,8.5,21.5,.393,32.9,61.2,.538,18.9,24.1,.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1
PHO,2006-07,27.6,6-6,212,41.3,83.6,.494,9.6,24.0,.399,31.7,59.6,.532,18.0,22.3,.808,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,110.2
PHO,2005-06,27.5,6-6,209,41.8,87.4,.479,10.2,25.6,.399,31.6,61.8,.511,14.5,18.0,.806,9.5,32.3,41.8,26.6,6.7,5.0,13.3,20.5,108.4
PHO,2004-05,25.2,6-7,220,40.9,85.6,.477,9.7,24.7,.393,31.2,60.9,.512,19.0,25.4,.748,11.8,32.3,44.1,23.5,7.0,5.5,13.7,19.1,110.4
PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PHO,2003-04,24.4,6-7,221,36.1,81.4,.443,5.1,14.7,.345,31.0,66.7,.465,17.0,22.7,.746,11.3,29.3,40.6,19.3,9.0,4.7,15.2,22.7,94.2
PHO,2002-03,25.2,6-7,217,36.6,82.6,.443,4.8,14.0,.343,31.8,68.6,.464,17.4,23.5,.742,12.8,29.8,42.5,21.0,8.1,4.9,14.7,22.0,95.5
PHO,2001-02,26.5,6-6,217,37.8,84.6,.447,4.4,13.4,.327,33.4,71.2,.469,15.2,19.9,.767,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1
PHO,2000-01,28.6,6-6,219,35.9,82.4,.436,4.0,12.9,.315,31.9,69.5,.458,18.2,24.1,.755,11.8,30.8,42.7,23.2,9.5,5.2,15.2,22.7,94.0
PHO,1999-00,28.6,6-7,222,37.7,82.6,.457,5.6,15.2,.368,32.1,67.4,.477,17.9,23.6,.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9
PHO,1998-99,29.3,6-7,221,35.9,80.1,.449,5.2,14.0,.372,30.7,66.0,.465,18.5,24.3,.760,12.0,28.4,40.3,25.0,8.9,4.0,13.6,20.4,95.6
PHO,1997-98,28.2,6-6,210,38.3,81.8,.468,5.3,14.8,.356,33.0,67.1,.492,17.8,23.8,.749,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,99.6
PHO,1996-97,28.5,6-6,208,38.3,81.8,.469,6.4,17.4,.369,31.9,64.4,.496,19.7,25.9,.761,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8
PHO,1995-96,27.9,6-6,211,38.5,81.4,.473,4.0,12.0,.332,34.5,69.4,.498,23.3,30.1,.771,12.3,30.5,42.8,24.4,7.6,4.0,14.7,21.7,104.3
PHO,1994-95,29.2,6-6,212,40.9,85.0,.482,7.1,19.3,.369,33.8,65.6,.515,21.7,28.7,.756,12.5,29.3,41.8,26.8,8.4,3.8,14.2,22.4,110.6
PHO,1993-94,28.7,6-6,217,41.8,86.3,.484,4.2,12.7,.330,37.6,73.6,.511,20.4,28.1,.728,14.9,29.9,44.8,27.6,9.1,5.6,15.9,20.0,108.2
PHO,1992-93,28.2,6-5,212,42.6,86.5,.493,4.9,13.4,.363,37.8,73.1,.516,23.3,31.0,.753,13.9,30.6,44.5,25.5,9.2,5.5,16.6,21.2,113.4
PHO,1991-92,27.0,6-6,207,43.3,88.0,.492,2.8,7.3,.381,40.6,80.8,.502,22.7,29.2,.776,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1
PHO,1990-91,26.9,6-6,207,43.6,87.8,.496,1.7,5.3,.319,41.9,82.5,.508,25.2,32.7,.770,13.8,31.7,45.5,26.9,8.4,6.5,15.9,22.6,114.0
PHO,1989-90,26.7,6-6,208,43.2,87.1,.496,2.1,6.6,.324,41.1,80.4,.511,26.3,33.1,.795,12.8,32.3,45.2,25.7,8.1,6.1,15.5,22.3,114.9
PHO,1988-89,25.7,6-6,209,45.8,92.0,.498,2.0,5.9,.349,43.7,86.1,.508,25.0,31.6,.791,13.4,31.9,45.3,27.8,8.5,5.1,15.6,23.6,118.6
PHO,1987-88,27.5,6-6,207,43.3,89.0,.486,1.4,4.4,.331,41.9,84.7,.494,20.5,26.8,.764,13.6,29.0,42.6,28.4,8.2,4.3,17.2,24.9,108.5
PHO,1986-87,26.0,6-7,204,43.6,87.7,.497,0.7,3.1,.242,42.9,84.6,.506,23.2,30.5,.760,13.6,28.9,42.4,28.7,8.6,4.8,18.3,25.0,111.1
PHO,1985-86,26.3,6-7,204,42.9,85.3,.503,0.5,2.2,.208,42.4,83.0,.511,23.8,32.7,.726,12.6,29.9,42.5,27.7,9.4,4.6,21.5,27.6,110.0
PHO,1984-85,26.4,6-6,198,42.8,87.1,.491,1.1,3.7,.283,41.7,83.4,.500,21.4,27.8,.771,12.5,29.6,42.1,28.5,8.9,4.3,19.3,24.8,108.0
PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PHO,1983-84,27.2,6-7,200,44.8,88.0,.509,0.9,3.5,.254,43.9,84.5,.520,20.4,26.9,.759,13.0,28.0,41.0,27.0,8.5,4.7,17.7,26.2,111.0
PHO,1982-83,26.6,6-7,198,43.4,87.3,.497,0.5,1.9,.253,42.9,85.4,.502,19.8,26.7,.743,13.3,30.7,44.0,28.0,9.1,6.0,18.8,25.1,107.0
PHO,1981-82,26.4,6-7,202,42.8,87.1,.491,0.7,2.1,.310,42.1,85.0,.496,19.9,26.3,.758,13.7,30.7,44.4,27.1,9.2,5.2,18.6,24.7,106.2
PHO,1980-81,25.7,6-6,203,43.7,89.3,.490,0.4,2.0,.217,43.3,87.4,.496,22.1,29.6,.745,15.0,30.4,45.4,26.9,10.7,5.1,21.1,24.3,110.0
PHO,1979-80,26.5,6-5,202,43.5,88.2,.493,0.8,3.4,.243,42.7,84.8,.504,23.2,30.1,.773,13.1,30.0,43.0,27.8,11.1,4.2,19.9,22.6,111.1
PHO,1978-79,25.5,6-5,200,46.9,91.7,.512,,,,46.9,91.7,.512,21.5,28.0,.768,13.2,29.0,42.2,30.5,11.2,4.1,21.5,23.7,115.4
PHO,1977-78,25.5,6-6,203,45.5,95.6,.476,,,,45.5,95.6,.476,21.3,28.4,.751,14.2,31.5,45.7,28.5,12.9,4.5,21.5,23.9,112.3
PHO,1976-77,26.6,6-6,206,41.5,88.4,.470,,,,41.5,88.4,.470,21.8,28.6,.764,12.9,30.4,43.3,25.6,9.1,4.2,22.3,25.5,104.9
PHO,1975-76,26.2,6-5,207,41.7,88.4,.472,,,,41.7,88.4,.472,21.7,28.5,.762,13.5,31.2,44.7,25.4,10.4,4.3,22.6,24.6,105.1
PHO,1974-75,25.9,6-6,205,41.2,92.2,.447,,,,41.2,92.2,.447,18.7,25.4,.737,16.5,32.7,49.2,22.9,8.1,3.9,21.5,25.5,101.2
PHO,1973-74,26.2,6-6,205,43.4,94.2,.460,,,,43.4,94.2,.460,21.2,27.3,.777,13.3,33.2,46.5,25.0,8.0,3.7,20.3,25.9,107.9
PHO,1972-73,26.2,6-6,204,44.0,96.9,.455,,,,44.0,96.9,.455,23.5,29.7,.792,,,48.8,23.7,,,19.6,24.5,111.6
PHO,1971-72,26.6,6-6,207,43.9,96.1,.457,,,,43.9,96.1,.457,28.5,36.6,.779,,,52.5,24.1,,,19.6,24.7,116.3
PHO,1970-71,26.0,6-6,209,42.7,97.8,.437,,,,42.7,97.8,.437,28.4,37.5,.756,,,54.2,23.5,,,19.6,26.0,113.8
PHO,1969-70,25.4,6-6,204,44.8,95.8,.468,,,,44.8,95.8,.468,29.7,39.9,.744,,,51.0,25.3,,,,26.6,119.3
PHO,1968-69,24.8,6-5,208,43.2,100.5,.430,,,,43.2,100.5,.430,25.4,36.0,.705,,,55.0,23.4,,,,25.4,111.7
POR,2023-24,24.1,6-7,215,39.4,89.7,.439,11.5,33.2,.345,27.9,56.5,.494,16.2,20.5,.791,12.6,30.1,42.7,23.1,7.6,4.3,15.2,20.2,106.4
POR,2022-23,25.1,6-6,215,40.5,85.4,.474,12.9,35.3,.365,27.6,50.1,.550,19.6,24.6,.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20.0,113.4
POR,2021-22,25.6,6-5,214,38.5,87.1,.442,12.7,36.8,.346,25.8,50.3,.513,16.4,21.6,.760,10.4,32.5,42.9,22.9,8.0,4.5,14.5,21.1,106.2
POR,2020-21,27.4,6-5,216,41.3,91.1,.453,15.7,40.8,.385,25.6,50.3,.509,17.8,21.6,.823,10.6,33.9,44.5,21.3,6.9,5.0,11.1,18.9,116.1
POR,2019-20,27.5,6-6,216,42.2,91.2,.463,12.9,34.1,.377,29.3,57.1,.514,17.7,22.1,.804,10.2,35.1,45.3,20.6,6.3,6.1,12.8,21.7,115.0
POR,2018-19,26.2,6-6,220,42.3,90.6,.467,11.0,30.7,.359,31.3,59.8,.523,19.0,23.3,.814,11.8,36.2,48.0,23.0,6.7,5.0,13.8,20.4,114.7
POR,2017-18,25.6,6-6,217,39.3,87.0,.452,10.3,28.1,.366,29.0,58.8,.493,16.7,20.9,.800,10.2,35.3,45.5,19.5,7.0,5.2,13.5,19.5,105.6
POR,2016-17,24.8,6-7,218,39.5,86.1,.459,10.4,27.7,.375,29.2,58.4,.499,18.5,23.7,.780,10.1,33.5,43.7,21.1,7.0,5.0,13.7,21.2,107.9
POR,2015-16,24.3,6-7,218,38.6,85.9,.450,10.5,28.5,.370,28.1,57.4,.490,17.4,23.0,.754,11.6,33.9,45.5,21.3,6.9,4.6,14.6,21.7,105.1
POR,2014-15,27.0,6-7,218,38.7,86.0,.450,9.8,27.2,.362,28.9,58.8,.491,15.5,19.4,.801,10.7,35.1,45.9,21.9,6.4,4.5,13.6,18.2,102.8
POR,2013-14,25.8,6-7,217,39.1,87.0,.450,9.4,25.3,.372,29.7,61.7,.481,19.1,23.5,.815,12.5,34.0,46.4,23.2,5.5,4.7,13.7,19.2,106.7
POR,2012-13,24.4,6-7,217,36.7,81.9,.448,8.2,23.2,.353,28.5,58.7,.486,15.9,20.5,.776,10.7,30.2,40.8,21.8,6.6,4.3,14.7,18.5,97.5
POR,2011-12,27.5,6-6,215,36.4,82.1,.443,7.2,20.9,.346,29.2,61.1,.477,17.2,21.6,.796,11.1,29.5,40.7,20.4,8.0,4.9,14.2,19.0,97.2
POR,2010-11,26.7,6-6,214,36.0,80.5,.447,6.3,18.3,.345,29.7,62.1,.477,18.0,22.4,.804,12.1,27.2,39.3,21.2,8.0,4.4,13.0,19.3,96.3
POR,2009-10,26.6,6-7,215,36.3,78.7,.461,6.0,16.9,.354,30.3,61.8,.490,19.6,24.8,.790,11.1,29.1,40.2,20.4,6.4,4.3,12.3,20.9,98.1
POR,2008-09,24.0,6-7,214,36.8,79.2,.465,7.3,19.0,.383,29.5,60.2,.490,18.5,24.2,.765,12.9,28.8,41.7,20.3,6.7,4.9,12.9,20.4,99.4
POR,2007-08,24.1,6-7,216,35.8,79.8,.448,6.6,17.4,.377,29.2,62.4,.468,17.2,22.5,.767,11.0,29.7,40.7,21.1,5.5,4.4,12.9,20.0,95.4
POR,2006-07,24.4,6-6,219,35.0,78.0,.450,5.2,15.0,.346,29.9,62.9,.474,18.8,24.5,.769,11.3,28.0,39.3,18.5,6.8,4.6,15.1,23.5,94.1
POR,2005-06,24.6,6-6,210,34.0,76.4,.445,4.4,12.7,.349,29.6,63.7,.464,16.3,23.7,.689,10.8,26.9,37.7,18.2,6.5,5.3,14.7,22.3,88.8
POR,2004-05,27.0,6-5,210,35.3,78.3,.451,5.1,14.2,.362,30.2,64.2,.471,17.2,23.7,.725,11.8,29.3,41.1,21.0,7.1,6.6,16.0,20.8,92.9
POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
POR,2003-04,27.6,6-6,213,35.3,78.9,.448,4.6,13.4,.346,30.7,65.4,.469,15.4,21.1,.731,12.7,29.0,41.7,21.6,7.5,5.4,14.8,19.0,90.7
POR,2002-03,29.2,6-7,216,36.4,79.2,.460,4.6,14.0,.330,31.8,65.1,.488,17.7,23.7,.745,12.1,29.0,41.1,22.7,8.8,3.9,15.2,19.9,95.2
POR,2001-02,29.0,6-6,209,36.6,81.4,.450,5.7,16.1,.354,31.0,65.3,.474,17.7,23.2,.763,13.2,29.8,43.0,23.5,8.6,4.5,14.3,19.7,96.6
POR,2000-01,30.1,6-6,211,36.6,78.3,.468,4.5,12.9,.349,32.1,65.4,.492,17.6,23.2,.762,11.7,30.3,42.0,23.9,8.2,5.1,15.3,21.3,95.4
POR,1999-00,29.6,6-7,213,36.8,78.4,.470,5.0,13.8,.361,31.9,64.7,.493,18.8,24.7,.760,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5
POR,1998-99,27.4,6-6,222,34.9,79.1,.442,4.9,13.5,.364,30.0,65.6,.457,20.0,27.0,.743,12.9,31.4,44.3,21.5,8.2,5.8,15.4,22.5,94.8
POR,1997-98,26.1,6-7,223,35.2,78.0,.451,4.0,12.8,.309,31.2,65.2,.479,20.0,27.1,.737,13.2,30.8,44.0,21.5,7.1,5.7,16.9,22.7,94.3
POR,1996-97,26.4,6-7,221,36.6,78.8,.464,6.1,17.1,.358,30.5,61.8,.493,19.7,27.6,.713,12.9,30.4,43.3,20.9,7.8,5.3,16.5,23.5,99.0
POR,1995-96,28.1,6-7,215,37.4,81.6,.458,5.9,16.6,.353,31.5,65.0,.485,18.7,28.3,.662,14.1,31.4,45.6,21.5,7.2,5.1,16.8,22.7,99.3
POR,1994-95,29.3,6-7,209,39.2,87.0,.451,5.6,15.4,.365,33.6,71.6,.469,19.0,27.2,.697,16.5,29.8,46.3,22.5,8.1,5.7,14.8,24.7,103.1
POR,1993-94,28.6,6-6,208,41.1,90.6,.454,3.3,9.4,.353,37.8,81.2,.466,21.7,29.2,.743,15.9,30.0,45.9,25.2,9.1,5.0,14.8,22.3,107.3
POR,1992-93,28.2,6-6,215,41.0,89.5,.458,3.4,10.3,.326,37.6,79.3,.475,23.2,31.1,.745,15.0,30.6,45.5,24.0,9.4,5.2,14.8,23.1,108.5
POR,1991-92,28.1,6-7,216,42.4,89.7,.473,4.0,11.5,.344,38.4,78.1,.492,22.7,30.0,.754,15.8,31.1,46.9,25.2,9.2,5.0,16.2,24.2,111.4
POR,1990-91,27.9,6-7,216,43.6,89.9,.485,4.2,11.0,.377,39.5,78.8,.501,23.3,31.0,.753,14.7,31.2,45.9,27.5,8.8,5.0,16.0,24.1,114.7
POR,1989-90,26.7,6-7,216,43.6,92.0,.473,2.3,6.9,.336,41.2,85.1,.484,24.8,33.3,.743,16.5,31.1,47.6,25.4,9.1,4.4,16.5,25.0,114.2
POR,1988-89,26.9,6-7,219,45.1,95.1,.474,2.6,7.9,.335,42.4,87.2,.487,21.8,29.5,.740,16.9,29.0,45.9,27.0,10.1,4.7,17.5,24.7,114.6
POR,1987-88,27.1,6-7,218,44.6,91.0,.491,1.4,4.6,.308,43.2,86.3,.501,25.4,32.9,.770,15.3,30.4,45.6,28.1,8.9,4.2,16.5,25.5,116.1
POR,1986-87,26.9,6-7,216,44.5,88.4,.504,1.2,4.1,.289,43.3,84.3,.514,27.7,35.7,.775,14.4,29.4,43.8,28.8,9.4,4.7,18.9,25.4,117.9
POR,1985-86,26.6,6-7,211,44.0,88.8,.496,0.9,3.4,.269,43.1,85.4,.505,26.1,34.1,.765,14.1,28.2,42.3,26.6,10.5,4.3,18.6,26.9,115.1
POR,1984-85,25.2,6-7,211,45.2,89.9,.503,0.6,2.5,.252,44.6,87.5,.510,24.4,32.5,.751,14.7,28.0,42.7,27.1,10.0,6.3,18.1,23.9,115.5
POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
POR,1983-84,25.8,6-6,208,44.3,87.7,.505,0.3,1.6,.194,44.0,86.1,.511,24.2,32.2,.754,15.3,26.8,42.0,25.4,9.9,4.8,18.1,26.0,113.1
POR,1982-83,25.5,6-6,207,42.2,86.9,.486,0.4,1.8,.233,41.8,85.0,.491,22.6,30.6,.738,14.4,29.0,43.4,24.8,9.1,4.7,18.2,23.9,107.4
POR,1981-82,24.7,6-6,207,44.3,87.6,.505,0.4,1.7,.207,43.9,85.9,.511,21.0,29.1,.720,13.9,28.7,42.6,25.0,8.6,4.5,17.0,24.5,109.8
POR,1980-81,25.7,6-6,208,45.6,91.9,.496,0.3,1.8,.169,45.3,90.1,.503,19.2,26.7,.718,15.2,29.1,44.3,27.4,9.4,5.9,18.5,24.8,110.7
POR,1979-80,26.3,6-6,203,41.6,87.4,.476,0.3,1.6,.197,41.2,85.8,.481,19.0,25.6,.743,15.8,29.4,45.2,23.1,8.6,5.8,18.9,23.9,102.5
POR,1978-79,25.6,6-6,200,43.2,89.5,.483,,,,43.2,89.5,.483,22.0,28.8,.765,15.3,29.7,45.0,23.7,9.5,6.2,20.2,26.7,108.4
POR,1977-78,25.3,6-5,197,43.4,89.8,.483,,,,43.4,89.8,.483,20.9,27.5,.760,14.5,32.8,47.2,25.2,9.7,4.8,19.8,25.2,107.7
POR,1976-77,24.5,6-5,197,44.2,91.9,.481,,,,44.2,91.9,.481,23.4,30.7,.762,15.4,33.0,48.3,24.3,10.6,6.0,21.4,27.1,111.7
POR,1975-76,25.4,6-6,204,41.7,88.9,.469,,,,41.7,88.9,.469,20.7,28.7,.723,13.6,34.7,48.3,25.5,9.5,5.0,22.8,25.5,104.1
POR,1974-75,26.0,6-6,201,41.6,86.7,.480,,,,41.6,86.7,.480,20.5,27.6,.742,12.8,33.6,46.4,26.9,9.2,4.9,22.4,25.1,103.8
POR,1973-74,24.7,6-6,203,43.7,93.7,.467,,,,43.7,93.7,.467,19.4,25.8,.753,15.3,31.7,47.0,25.7,9.7,4.2,22.2,25.0,106.8
POR,1972-73,24.0,6-5,199,43.8,95.6,.458,,,,43.8,95.6,.458,18.7,26.0,.719,,,47.9,25.6,,,20.3,24.0,106.2
POR,1971-72,24.5,6-5,205,42.2,95.6,.442,,,,42.2,95.6,.442,22.4,30.4,.736,,,48.7,25.5,,,21.1,22.8,106.8
POR,1970-71,25.4,6-5,198,45.4,104.4,.435,,,,45.4,104.4,.435,24.7,32.6,.758,,,51.3,27.2,,,17.2,24.7,115.5
SAC,2023-24,26.4,6-6,212,43.3,90.9,.477,14.4,39.3,.366,29.0,51.7,.561,15.5,20.9,.745,10.8,33.2,44.0,28.3,7.6,4.2,13.1,19.9,116.6
SAC,2022-23,25.4,6-6,213,43.6,88.2,.494,13.8,37.3,.369,29.8,50.9,.586,19.8,25.1,.790,9.5,32.9,42.5,27.3,7.0,3.4,13.5,19.7,120.7
SAC,2021-22,25.8,6-6,215,40.5,88.1,.460,11.4,33.2,.344,29.1,54.9,.530,17.9,23.3,.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,18.9,110.3
SAC,2020-21,25.6,6-6,214,42.6,88.6,.481,12.1,33.3,.364,30.5,55.3,.551,16.4,22.0,.745,9.4,32.0,41.4,25.5,7.5,5.0,13.4,19.4,113.7
SAC,2019-20,27.0,6-6,218,40.9,88.4,.462,12.7,34.9,.364,28.2,53.5,.527,15.7,20.3,.770,9.7,32.9,42.6,23.8,7.7,4.1,14.5,22.2,110.1
SAC,2018-19,24.8,6-6,218,43.2,93.1,.464,11.3,29.9,.378,31.9,63.2,.504,16.5,22.7,.726,11.0,34.4,45.4,25.4,8.3,4.4,13.4,21.4,114.2
SAC,2017-18,26.3,6-6,214,38.8,86.1,.450,9.0,24.0,.375,29.8,62.1,.479,12.3,16.7,.735,9.5,31.4,40.9,21.6,7.8,4.1,13.7,20.0,98.8
SAC,2016-17,27.8,6-6,220,37.9,82.1,.461,9.0,23.9,.376,28.9,58.2,.496,18.1,23.3,.775,8.7,32.3,41.1,22.5,7.6,4.0,14.6,20.3,102.8
SAC,2015-16,26.6,6-6,220,40.0,86.4,.464,8.0,22.4,.359,32.0,64.0,.500,18.5,25.5,.725,10.6,33.7,44.2,24.5,8.9,4.5,16.2,20.4,106.6
SAC,2014-15,26.0,6-7,221,36.7,80.7,.455,5.6,16.5,.341,31.1,64.2,.484,22.3,29.3,.762,10.9,33.3,44.2,20.3,6.7,4.0,16.3,20.7,101.3
SAC,2013-14,24.9,6-6,223,36.9,82.5,.447,6.0,18.0,.333,30.9,64.5,.479,20.7,27.3,.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5
SAC,2012-13,25.6,6-6,221,37.6,84.2,.447,7.4,20.5,.363,30.2,63.7,.474,17.5,22.8,.769,11.5,29.1,40.6,20.8,8.2,4.2,14.6,20.9,100.2
SAC,2011-12,24.3,6-6,222,37.7,86.5,.436,6.2,19.7,.316,31.5,66.8,.471,17.1,23.2,.736,13.4,29.5,42.9,19.3,8.5,4.9,14.4,19.5,98.8
SAC,2010-11,24.8,6-7,227,38.2,85.1,.449,5.2,15.6,.335,33.0,69.5,.475,17.7,24.2,.734,13.1,30.8,43.9,20.4,7.4,4.8,16.1,22.0,99.4
SAC,2009-10,24.1,6-7,226,38.3,84.1,.456,5.9,16.9,.349,32.5,67.2,.483,17.4,24.0,.726,11.9,30.7,42.6,20.5,6.9,4.5,15.0,22.3,100.0
SAC,2008-09,26.3,6-7,216,36.5,81.5,.447,7.1,19.4,.368,29.3,62.1,.472,20.5,25.7,.798,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,100.6
SAC,2007-08,27.3,6-7,216,37.1,80.0,.464,6.2,16.7,.373,30.9,63.3,.488,22.1,27.7,.798,10.1,30.0,40.1,19.1,7.9,4.1,16.1,22.4,102.5
SAC,2006-07,27.3,6-6,217,35.9,79.7,.450,6.5,18.5,.350,29.4,61.2,.480,23.1,30.2,.765,9.7,29.2,38.9,20.3,8.2,3.2,14.6,21.9,101.3
SAC,2005-06,27.2,6-6,220,36.0,79.3,.454,6.0,17.2,.351,30.0,62.1,.483,20.8,26.5,.784,10.4,30.2,40.5,22.3,7.4,3.6,14.6,20.4,98.9
SAC,2004-05,27.7,6-6,222,39.1,85.1,.459,6.4,17.0,.374,32.7,68.1,.480,19.2,24.4,.787,12.5,29.9,42.4,24.5,8.2,3.9,13.1,20.5,103.7
SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SAC,2003-04,29.3,6-7,218,37.8,81.8,.462,7.3,18.3,.401,30.5,63.6,.480,19.8,24.9,.795,10.8,30.4,41.2,26.2,8.7,4.0,13.9,19.3,102.8
SAC,2002-03,28.3,6-7,217,39.5,85.2,.464,6.0,15.7,.381,33.5,69.5,.482,16.7,22.3,.746,11.0,33.5,44.5,24.8,9.0,5.6,14.5,20.3,101.7
SAC,2001-02,27.0,6-7,220,39.8,85.4,.467,5.2,14.1,.367,34.6,71.3,.486,19.7,26.3,.751,12.4,33.0,45.3,23.9,9.0,4.6,13.8,19.0,104.6
SAC,2000-01,27.1,6-7,219,38.2,85.0,.449,5.8,16.5,.354,32.4,68.5,.472,19.5,25.3,.771,12.0,33.0,45.0,22.6,9.7,5.3,14.9,19.5,101.7
SAC,1999-00,27.5,6-6,221,40.0,88.9,.450,6.5,20.2,.322,33.4,68.7,.487,18.5,24.6,.754,12.9,32.1,45.0,23.8,9.6,4.6,16.2,21.1,105.0
SAC,1998-99,26.1,6-7,222,38.4,86.1,.445,5.8,18.9,.308,32.6,67.3,.484,17.7,25.9,.683,14.1,31.5,45.6,22.6,8.9,4.6,16.8,20.3,100.2
SAC,1997-98,26.6,6-6,216,36.1,81.5,.442,3.5,9.8,.351,32.6,71.7,.455,17.6,25.6,.687,13.3,28.1,41.4,22.4,7.3,5.1,15.5,22.1,93.1
SAC,1996-97,27.4,6-6,211,36.6,80.6,.454,5.0,12.9,.391,31.5,67.7,.466,18.2,25.2,.723,13.4,28.1,41.5,21.9,7.2,4.4,16.2,23.7,96.4
SAC,1995-96,26.6,6-6,213,36.2,79.2,.457,5.6,14.6,.387,30.6,64.6,.473,21.5,29.4,.731,13.6,28.6,42.2,22.3,7.8,5.3,17.6,26.0,99.5
SAC,1994-95,26.4,6-5,209,36.9,78.8,.468,4.4,12.6,.346,32.5,66.2,.491,20.1,28.3,.711,13.1,28.4,41.4,22.2,7.9,5.6,17.7,24.9,98.2
SAC,1993-94,26.7,6-5,207,38.8,85.7,.452,3.1,8.9,.353,35.6,76.8,.464,20.4,28.0,.731,13.7,28.6,42.3,24.7,8.2,4.3,16.3,24.1,101.1
